MATRICULA,NOME,EST_CIVIL,GRAU_INSTRUCAO,NASC_DT,SEXO,LOCALIZACAO,FUNCAO_LOCALIZACAO,LOCALIZACAO_DT,POSSE_BANCO_DT
7384841,Miguel Alves,2,8,15101988,1,9240,12331,2022-10-10,2002-10-28
7415045,Milena Nunes,1,8,15061982,2,9240,12381,2016-12-19,2002-01-07
7426294,Mirella Porto,3,8,8071972,2,9240,12051,2006-01-09,1998-11-16
7496053,Natália Mendes,1,8,29111977,2,9240,12331,2021-11-23,2000-06-12
7531294,Nicolas Ferreira,1,8,17091986,1,9240,12083,2024-01-19,2003-11-03
7602807,Nina Pereira,1,8,3031999,2,9240,12380,2016-02-01,2009-12-01
7627462,Noah Costa,8,8,28051977,1,9240,12051,2019-06-03,2008-07-14
7637821,Noah Rezende,2,8,9111968,1,9240,12051,2023-07-17,1992-09-09
7730601,Olívia Moreira,3,8,30011975,2,9240,12331,2017-02-20,2013-10-14
7733295,Olivia Moura,3,8,31121981,2,9240,12392,2020-12-30,2013-05-13
7860065,Pedro Correia,2,8,12031987,1,9240,12331,2023-08-21,2000-12-11
7961886,Pedro Pinto,2,8,7111970,1,9240,12380,2024-01-30,2000-07-17
8068638,Rael Rios,1,8,3091974,1,9240,12392,2006-02-20,2023-10-05
8110126,Raquel Araújo,2,8,11011993,2,9240,12331,2014-12-08,2018-04-02
8142415,Raul da Rocha,1,8,13051989,1,9240,12381,2020-09-01,2008-11-10
8283241,Renan Borges,2,8,25041979,1,9240,12051,2023-02-02,2013-05-06
8516499,Sophia da Conceição,1,8,3031975,2,9240,12380,2017-01-04,2005-09-12
8536337,Sophia Silveira,1,8,7121988,2,9240,12392,2021-03-02,2009-02-09
8622235,Brayan da Rocha,1,8,27121986,1,9240,12381,2024-01-08,2003-10-13
8658792,Cauê Oliveira,1,8,27121979,1,9240,12331,2015-07-01,2008-01-14
8672028,Davi Luiz Duarte,2,8,6091978,1,9240,12331,2023-10-02,2007-10-01
8872117,Ravi Lucca Almeida,8,8,1101985,1,9240,12051,2013-03-27,2011-01-17
8882107,Ravi Lucca Fogaça,5,8,3031968,1,9240,12380,2017-02-15,2004-04-12
8968346,Antonella Gomes,5,8,25051980,2,9240,12331,2023-10-31,2004-11-22
9013410,Emanuelly Cavalcanti,1,8,17121985,2,9240,12331,2023-08-22,2003-07-07
9033380,Hellena Pinto,2,8,14071988,2,9240,12331,2014-02-28,2005-08-01
9257189,Hadassa Santos,2,8,7041981,2,9240,12331,2013-05-06,2013-10-28
9451192,Thales Casa Grande,3,8,25031978,1,9240,12051,2022-02-07,2006-09-18
9451773,Thales da Luz,1,8,10071984,1,9240,12381,2020-11-19,2010-10-18
9469583,Thales Ribeiro,2,8,7081965,1,9240,12392,2023-11-27,2006-07-10
9570902,Theodoro Ribeiro,1,8,22021978,1,9240,12381,2012-07-13,2015-05-04
9632717,Valentim Casa Grande,1,8,27051978,1,9240,12381,2022-05-02,2000-04-24
9770450,Vitor Hugo da Luz,2,8,12081990,1,9240,12392,2023-03-06,2012-09-24
9826871,Vitória Aparecida,1,8,22071977,2,9240,12381,2023-03-27,2000-08-21
9844263,Vitória Duarte,2,8,20061980,2,9240,12381,2017-11-16,1993-07-26
9882973,Yago Montenegro,2,8,19081977,1,9240,12381,2014-05-28,2003-02-17
9959490,Yuri Viana,3,8,24121980,1,9240,12381,2023-10-05,2010-09-13
9984350,Zoe Nascimento,1,8,19021984,2,9240,12331,2011-08-02,2009-12-01
752353,Alice Fogaça,2,8,19111981,2,9262,12050,2024-01-26,2015-07-20
1099455,Ana Leão,1,8,11111982,2,9262,12381,2021-11-01,2000-03-20
1145500,Ana Liz Rios,1,8,25111981,2,9262,12331,2017-01-02,2011-07-11
1636048,Ayla Machado,1,8,22121985,2,9262,12381,2021-03-31,2011-08-08
1756814,Benício Pires,2,8,4081972,1,9262,12381,2021-09-14,2022-02-14
1841003,Benjamin Vieira,1,8,30091965,1,9262,12330,2024-01-08,2012-05-07
2700491,Danilo Pimenta,1,8,19121986,1,9262,12381,2020-12-21,2013-05-13
3007773,Benjamim Vargas,1,8,20111984,1,9262,12083,2013-03-25,2008-06-09
3013857,Bernardo das Neves,2,8,4071980,1,9262,12381,2022-10-10,2000-06-12
3207072,Kevin Sá,2,8,20101986,1,9262,12050,2024-01-30,2000-10-02
3440350,Antonella Montenegro,2,8,27041969,2,9262,12392,2017-03-02,2000-03-13
3583944,Maria Fernanda Silveira,1,8,1081978,2,9262,12330,2022-02-24,2001-05-28
3780329,Eloah Vieira,1,8,19111979,2,9262,12331,2022-05-04,2010-02-22
3782582,Emanuel da Cunha,2,8,30081988,1,9262,12392,2019-08-27,2009-12-01
4324442,Gael Henrique Cirino,1,8,29011980,1,9262,12331,2023-06-13,2001-07-30
4412822,Gustavo Cavalcante,2,8,10111980,1,9262,12381,2020-09-09,2009-05-04
4427145,Gustavo da Cruz,1,8,24061979,1,9262,12392,2021-05-11,2023-10-05
4576921,Heloísa Viana,2,8,6031990,2,9262,12331,2013-11-13,2016-01-11
4608399,Henrique Siqueira,3,8,17091977,1,9262,12381,2021-05-05,2002-08-05
4654517,Henry Pastor,3,8,8051982,1,9262,12050,2023-06-19,2000-08-21
4674020,Ian da Rosa,3,8,7111993,1,9262,12380,2023-10-30,2011-02-14
4740994,Isaac Pimenta,1,8,14091989,1,9262,12381,2022-01-03,2009-11-16
4764487,Isabel Teixeira,3,8,1031981,2,9262,12381,2022-06-06,2003-01-20
4808295,Isabella da Mota,1,6,27031982,2,9262,12381,2020-03-02,2011-01-31
5319655,José Pedro Moreira,1,8,4071970,1,9262,12331,2023-01-19,2014-12-12
5421732,Julia Pacheco,3,8,17021984,2,9262,12381,2020-08-17,2002-09-23
5571578,Larissa Aragão,2,8,26051982,2,9262,12331,2019-08-05,2011-12-05
5821446,Liam Moreira,1,8,11101979,1,9262,12331,2021-09-27,2015-08-17
5988156,Luara da Conceição,2,8,5121980,2,9262,12331,2024-01-31,2009-12-01
6087656,Lucca Rodrigues,8,8,27071980,1,9262,12381,2023-08-15,2010-05-17
6117144,Luigi Sales,1,8,2081981,1,9262,12392,2023-08-02,2004-12-06
6415030,Lunna Vieira,3,8,3061982,2,9262,12050,2022-10-03,2002-04-01
6461066,Manuela Albuquerque,1,8,12021970,2,9262,12381,2024-01-02,2001-10-22
6516510,Marcela Almeida,1,8,24011973,2,9262,12083,2013-06-03,2013-06-17
6641791,Maria Clara Alves,8,8,12071979,2,9262,12331,2017-02-13,2000-12-04
6704730,Maria Fernanda Fogaça,2,8,30121978,2,9262,12381,2024-03-13,2009-11-09
6712064,Maria Fernanda Monteiro,1,8,26011983,2,9262,12331,2019-06-05,2011-04-25
6732289,Maria Flor Lima,2,8,4071974,2,9262,12381,2021-02-18,2009-09-28
7306436,Maysa Siqueira,1,8,9041979,2,9262,12331,2019-11-22,2005-08-08
7590577,Nina Cavalcante,2,8,30061964,2,9262,12381,2017-02-20,2000-08-21
7736813,Olivia Peixoto,1,8,7041978,2,9262,12381,2013-08-19,2008-10-01
7823649,Paulo Cirino,8,8,8101981,1,9262,12050,2012-07-02,2008-10-01
7864542,Pedro da Costa,1,8,12111970,1,9262,12331,2023-11-09,2008-10-01
8036126,Pietro Lima,3,8,29081979,1,9262,12050,2023-09-01,2007-10-15
8064907,Rael Melo,1,8,25111976,1,9262,12392,2014-02-28,2005-01-03
8092673,Rafael Rocha,2,8,26121985,1,9262,12392,2024-04-18,2014-10-20
8103966,Rafaela Moraes,1,8,28021978,2,9262,12392,2008-11-10,2005-03-07
8286135,Renan Cavalcante,3,8,30011987,1,9262,12010,2017-08-15,2003-01-13
8706721,Enrico Ferreira,3,8,7121962,1,9262,12331,2021-02-09,2004-05-24
9013635,Emanuelly da Rocha,2,8,11011975,2,9262,12381,2023-12-18,2013-07-22
9271287,Joana Sá,1,8,4011975,2,9262,12330,2016-12-29,2000-02-28
9665853,Valentina da Luz,2,8,7041973,2,9262,12392,2024-02-06,2007-07-23
9691339,Vicente Leão,3,8,7091983,1,9262,12381,2013-02-15,2002-04-01
9751032,Vitor Gabriel Farias,3,8,4041983,1,9262,12083,2023-01-16,1998-09-14
685552,Agatha Vargas,2,8,22111979,2,9510,12381,2023-10-05,2008-08-18
714148,Alexia Andrade,1,8,5121978,2,9510,12051,2021-10-07,1987-12-28
987503,Ana Fernandes,3,8,12111975,2,9510,12381,2017-02-08,2012-09-10
1001636,Ana Julia Campos,1,8,30031983,2,9510,12392,2009-06-01,2010-05-17
1042093,Ana Júlia Oliveira,1,8,21091971,2,9510,12331,2024-01-30,2007-08-20
1060133,Ana Laura Aragão,1,8,16071981,2,9510,12331,2021-01-08,2024-03-05
1068231,Ana Laura Casa Grande,1,8,19081982,2,9510,12331,2014-02-07,2000-02-28
1071634,Ana Laura Fogaça,1,8,20071988,2,9510,12331,2015-07-28,2015-11-16
1118007,Ana Lívia Porto,2,8,8061982,2,9510,12331,2023-11-27,2008-11-03
1145510,Ana Liz Rocha,1,8,8041985,2,9510,12051,2021-05-12,2005-09-12
1182256,Ana Luiza Rocha,1,8,22061975,2,9510,12392,2017-11-06,2003-03-24
1348531,Anthony Gabriel Sousa,1,8,4041991,1,9510,12331,2024-04-01,2003-08-04
1354595,Anthony Montenegro,2,8,4081973,1,9510,12331,2023-07-13,2005-10-17
1429540,Antony da Cruz,3,8,15101988,1,9510,12331,2024-03-05,2011-02-14
1481116,Arthur Gabriel Vasconcelos,3,8,16101979,1,9510,12051,2024-01-31,2003-03-31
1579716,Augusto da Cunha,2,8,20021986,1,9510,12051,2021-05-07,2015-06-22
1920068,Bianca Macedo,1,8,28111986,2,9510,12381,2023-12-08,2008-03-24
1929190,Bianca Peixoto,2,8,23091965,2,9510,12331,2023-09-12,2013-05-06
2076054,Bruno Oliveira,3,8,16091991,1,9510,12331,2023-07-31,2007-10-08
2440512,Cauã Sá,2,8,5061974,1,9510,12331,2024-06-06,2009-12-01
2493217,Cecilia das Neves,2,8,14101986,2,9510,12381,2019-06-03,1993-03-11
2570147,Clarice Pires,1,8,10031979,2,9510,12331,2023-12-04,2005-05-09
2739292,Dante Santos,2,8,17051982,1,9510,12331,2023-10-02,2009-12-01
2753774,Davi Duarte,3,8,19021967,1,9510,12331,2013-07-29,2010-10-18
2760849,Davi Lucas Fogaça,8,8,24051976,1,9510,12010,2022-05-24,2005-08-08
2797276,Davi Luiz Carvalho,3,8,28021984,1,9510,12050,2017-11-17,2009-12-01
2810024,Davi Melo,2,8,19071980,1,9510,12331,2017-11-16,1986-10-15
3055510,Cauê Cassiano,2,8,28011980,1,9510,12051,2015-07-01,2002-02-04
3138503,Heitor Lima,8,8,12091978,1,9510,12331,2024-01-02,2018-07-02
3588918,Maria Luísa Araújo,2,8,19021987,2,9510,12051,2014-11-17,2011-05-16
3851480,Emanuelly Vieira,1,8,12011997,2,9510,12331,2020-02-26,2013-02-25
3892392,Enzo Borges,1,8,22121980,1,9510,12330,2010-11-29,1993-03-19
4042618,Esther Novais,1,8,15121977,2,9510,12381,2023-02-22,2005-03-07
4092099,Evelyn Santos,2,8,20021976,2,9510,12331,2023-05-08,2005-03-07
4121883,Felipe Vieira,1,8,3101976,1,9510,12381,2018-04-11,1998-06-22
4321954,Gael Henrique Azevedo,2,8,7121973,1,9510,12331,2023-11-22,2018-12-03
4554454,Heloísa Macedo,1,8,10071981,2,9510,12331,2019-06-05,2015-04-13
4615997,Henry Freitas,1,8,16011989,1,9510,12392,2023-07-25,2010-08-02
4793417,Isabela Silveira,8,8,21051977,2,9510,12010,2023-03-21,2003-06-30
4906837,Isaque Gonçalves,5,8,25061983,1,9510,12060,2024-03-05,2000-03-20
4960563,Jade da Cruz,2,8,19091970,2,9510,12331,2015-09-22,2004-11-08
5176194,João Pedro Sampaio,1,8,13111964,1,9510,12392,2024-01-10,2000-03-13
5199009,João Vitor da Cruz,3,8,6061981,1,9510,12381,2019-08-05,2001-11-26
5521394,Kelly Vargas,2,8,6071979,2,9510,12051,2022-10-10,2006-07-31
5624011,Lavínia Barbosa,2,8,1011976,2,9510,4007,2021-02-08,2003-04-07
5624207,Lavínia Cardoso,2,8,7021983,2,9510,12331,2022-07-01,2000-03-20
5692533,Léo Novaes,3,8,18121973,1,9510,12381,2022-10-03,2013-09-16
5778380,Levi Fonseca,8,8,24011988,1,9510,12010,2022-10-03,2003-05-26
5800952,Liam da Costa,1,8,27101967,1,9510,12392,2023-10-11,2007-09-24
5862637,Liz Monteiro,1,8,25111978,2,9510,12381,2023-08-08,2000-06-26
5896315,Lorenzo Carvalho,1,8,23041986,1,9510,12381,2017-01-23,2000-02-28
5942281,Luan Siqueira,1,8,30121967,1,9510,12381,2023-12-04,2000-07-03
5965643,Luana Sá,2,8,19051967,2,9510,12392,2023-01-16,2008-07-14
5985406,Luara Barros,2,8,10041979,2,9510,12331,2021-06-28,2004-05-10
6057315,Lucas Oliveira,1,8,24051987,1,9510,12381,2019-08-29,2008-10-01
6079067,Lucca Duarte,2,8,10041974,1,9510,12051,2017-03-06,2002-10-07
6206479,Luiz Fernando Teixeira,1,8,8111979,1,9510,12392,2020-08-17,2009-12-01
6216033,Luiz Gustavo Cavalcante,2,8,8021977,1,9510,12331,2023-04-10,2003-05-05
6282627,Luiz Miguel Siqueira,3,8,28041977,1,9510,12331,2019-09-10,2008-09-08
6392619,Lunna da Cruz,1,8,17111984,2,9510,12392,2023-09-01,2012-11-19
6604163,Maria Alice da Luz,2,8,28091981,2,9510,12381,2015-06-15,2002-10-14
6615613,Maria Alice Nogueira,1,8,9041980,2,9510,12331,2023-07-31,2015-09-21
6653521,Maria Clara Machado,3,8,3111977,2,9510,12051,2019-09-23,2008-05-05
6764362,Maria Helena Nunes,1,8,19061980,2,9510,12392,2014-04-23,2000-08-14
6918500,Maria Luísa Nogueira,2,8,1051956,2,9510,12331,2024-05-27,2009-12-01
7034570,Mariah Sales,2,8,28121986,2,9510,12381,2007-02-05,2024-03-05
7066937,Mariane Cirino,2,8,10111978,2,9510,12381,2022-09-29,2008-05-16
7095995,Mariane Viana,2,8,27111980,2,9510,12051,2023-08-02,2009-04-13
7277318,Maya Moraes,1,8,11061977,2,9510,12051,2023-05-22,1998-11-30
7287106,Maya Vasconcelos,3,8,28051984,2,9510,12331,2023-07-31,2007-09-10
7392993,Miguel Pires,2,8,2031985,1,9510,12060,2022-11-14,2013-02-25
7399906,Miguel Sampaio,2,8,10081977,1,9510,12381,2020-11-16,1987-10-21
7538677,Nicolas Moura,3,8,31121979,1,9510,12051,2024-01-15,2010-06-07
7889739,Pedro Henrique Pinto,1,8,28011979,1,9510,12381,2015-07-01,2002-02-18
8132444,Raquel Peixoto,2,8,11021977,2,9510,12392,2022-05-30,1987-09-01
8176059,Ravi Lucca Correia,3,8,10051990,1,9510,12381,2022-12-22,2003-10-20
8206055,Ravi Sales,1,8,17041988,1,9510,12331,2017-02-13,2009-12-01
8308752,Rhavi Ramos,8,8,10061992,1,9510,12331,2022-05-23,1999-02-01
8314501,Rodrigo Barbosa,1,8,1031980,1,9510,12381,2021-03-23,2014-12-15
8470970,Sarah Moraes,1,8,16011994,2,9510,12381,2022-12-19,2002-10-14
8527362,Sophia Melo,1,8,5101984,2,9510,12331,2022-02-14,2012-03-12
8635080,Calebe Alves,2,8,6021981,1,9510,12060,2022-11-01,2009-01-19
8797726,Leonardo Pereira,2,8,1021988,1,9510,12331,2017-01-31,2005-06-06
8965582,Ana Sophia Novaes,2,8,8041985,2,9510,12050,2021-09-27,2003-03-10
8994046,Brenda Marques,2,8,4011979,2,9510,12331,2022-06-20,2002-04-01
9054375,Ísis Nogueira,1,8,13081989,2,9510,12331,2024-02-29,2023-10-25
9282075,Laís Porto,2,8,21101989,2,9510,12331,2023-12-06,2004-01-12
9294652,Letícia Moura,2,8,2101971,2,9510,12051,2017-01-03,2007-07-30
9319508,Maria Clara da Rocha,3,8,20111971,2,9510,12331,2017-02-22,2004-11-08
9448551,Thales Andrade,1,8,19081978,1,9510,12392,2022-06-30,2002-10-14
9620636,Thomas Câmara,2,8,24011982,1,9510,12060,2023-11-08,2003-07-21
9625363,Thomas Costela,1,8,1071979,1,9510,12051,2023-07-03,2008-08-04
9746779,Vitor Freitas,2,8,2071982,1,9510,12010,2009-03-30,1999-01-04
9755412,Vitor Gabriel Montenegro,2,8,23021976,1,9510,12381,2010-03-25,2011-04-04
9941211,Yuri Costela,2,8,3021977,1,9510,12051,2022-07-05,2014-03-31
712236,Alexandre Porto,1,8,11101992,1,9548,12440,2023-12-18,2009-12-01
724611,Alexia Novaes,2,8,22071983,2,9548,12080,2022-05-09,2007-08-20
761631,Alice Lima,1,8,2061976,2,9548,12441,2022-05-02,2004-05-31
763177,Alice Novaes,2,8,24081979,2,9548,12051,2024-05-06,2009-03-09
813302,Alícia Montenegro,2,6,28061989,2,9548,12371,2024-01-25,2007-11-19
877864,Ana Beatriz Cavalcante,1,8,31101989,2,9548,12441,2023-11-20,2005-02-28
938870,Ana Cecília Ferreira,2,8,17031985,2,9548,12321,2017-01-02,2000-02-28
993304,Ana Júlia Borges,1,8,9031988,2,9548,12371,2017-01-02,2009-09-21
1006054,Ana Julia Cassiano,1,6,19111979,2,9548,12440,2018-04-09,2000-04-24
1007808,Ana Julia Cassiano,1,8,18071976,2,9548,12440,2022-06-13,2016-01-11
1052653,Ana Júlia Sales,2,8,30071974,2,9548,12331,2021-02-12,2002-01-14
1121662,Ana Liz Albuquerque,2,8,20091984,2,9548,12392,2021-12-06,2002-12-09
1143703,Ana Liz Pimenta,1,8,20121982,2,9548,4007,2023-08-09,2009-03-02
1155274,Ana Lopes,2,8,5081978,2,9548,12331,2012-12-26,1992-08-17
1178087,Ana Luiza Pimenta,2,8,4061980,2,9548,12371,2011-09-26,2001-07-30
1270880,André das Neves,1,8,9071972,1,9548,12051,2023-10-02,2011-05-09
1292270,Anna Liz da Cunha,2,8,22091983,2,9548,12381,2023-12-01,2011-01-24
1398609,Antônio Barros,2,8,8041979,1,9548,12051,2023-09-19,2004-09-13
1405620,Antônio Nascimento,2,8,30111982,1,9548,12321,2023-07-17,2004-10-18
1409035,Antônio Santos,1,8,2101979,1,9548,12392,2018-10-08,2007-08-13
1521756,Arthur Silva,8,8,24011990,1,9548,12321,2023-12-04,2007-11-26
1528327,Asafe Cirino,1,8,20081972,1,9548,12371,2017-02-06,2013-10-21
1753764,Benício Monteiro,1,8,27061970,1,9548,12060,2022-09-01,2000-02-28
1802662,Benjamin Albuquerque,2,8,26011969,1,9548,12423,2017-02-06,2008-04-25
1833878,Benjamin Oliveira,1,8,22101981,1,9548,12392,2019-11-22,2010-06-28
1919977,Bianca Lopes,2,8,24011980,2,9548,12392,2023-07-17,2009-12-01
1923897,Bianca Novais,1,8,11121995,2,9548,12321,2024-04-01,2000-04-24
1935707,Bianca Pereira,1,8,15051986,2,9548,12371,2019-11-12,2000-04-24
1992742,Brenda Melo,2,8,19091969,2,9548,12441,2023-07-17,2008-03-03
2065345,Bruno Farias,1,8,7041984,1,9548,12440,2023-09-27,2007-11-26
2084274,Bruno Sampaio,1,8,24041991,1,9548,12321,2015-04-06,2009-12-01
2088990,Bryan Campos,2,8,9031981,1,9548,12392,2021-05-06,2012-06-11
2104799,Bryan Jesus,1,8,12011983,1,9548,12441,2023-08-16,2012-02-27
2130696,Bryan Santos,3,8,14061984,1,9548,12392,2017-02-01,2005-06-13
2262100,Calebe Silva,2,8,13061979,1,9548,12392,2022-04-18,2015-07-27
2274247,Camila da Paz,1,8,3081992,2,9548,12331,2013-06-13,2014-07-07
2297422,Carlos Eduardo Barbosa,1,8,25041987,1,9548,12321,2022-06-01,2005-01-17
2338681,Carolina Souza,1,8,30121978,2,9548,12440,2021-11-22,2014-07-21
2353220,Caroline Almeida,3,8,16071960,2,9548,12440,2013-05-14,2000-05-15
2404092,Catarina da Mota,2,8,16091974,2,9548,12321,2023-09-18,2001-08-27
2404448,Catarina Moreira,1,8,5121966,2,9548,12371,2020-11-11,2009-12-01
2406216,Catarina Sá,1,8,6081976,2,9548,12321,2013-07-22,2004-08-09
2425537,Cauã Oliveira,2,8,5051973,1,9548,12331,2022-12-05,2012-06-11
2441255,Cauê Almeida,1,8,1081986,1,9548,12392,2019-10-24,2009-12-01
2512830,Cecília Silva,2,8,14051974,2,9548,12060,2022-05-09,2010-05-17
2553262,Clara Vargas,2,8,16101979,2,9548,12381,2007-10-01,2016-01-11
2555225,Clarice Barros,2,8,20011974,2,9548,12051,2014-08-11,2023-10-05
2627621,Daniel Rezende,2,8,3101981,1,9548,12060,2023-08-15,2008-05-16
2636893,Daniela Camargo,1,8,13081963,2,9548,12381,2016-12-13,1979-06-13
2728907,Dante da Cunha,1,8,30081970,1,9548,12080,2020-01-07,2004-07-19
2747354,Davi Barbosa,1,8,8041979,1,9548,12321,2014-06-06,2010-05-17
2772364,Davi Lucca da Conceição,2,8,13071984,1,9548,12441,2022-06-17,2009-12-01
2802600,Davi Luiz Souza,3,8,10121998,1,9548,12321,2023-09-05,2014-07-28
2813711,Davi Miguel Campos,2,8,4061972,1,9548,12370,2023-10-02,2002-12-09
2899595,Diogo Andrade,1,8,5031993,1,9548,12381,2017-03-06,2015-07-06
2905262,Diogo Duarte,1,8,4091988,1,9548,12321,2024-01-30,2009-12-01
2953140,Dom Sales,2,8,14031971,1,9548,12371,2011-07-18,2009-12-01
2967581,Anthony Santos,1,8,18061997,1,9548,12321,2023-12-26,2003-04-07
2977570,Apollo Pastor,2,8,28041980,1,9548,12371,2021-05-07,2011-06-06
3040794,Carlos Eduardo Nunes,2,8,2091971,1,9548,12371,2024-02-19,2011-04-11
3066439,Cauê Pires,1,8,23041982,1,9548,12441,2020-11-12,2013-05-06
3074183,Dante Novaes,2,8,26091976,1,9548,12381,2019-11-04,2014-08-04
3154113,João Felipe Fonseca,2,8,22121979,1,9548,12321,2023-11-20,1992-09-02
3189498,Josué Caldeira,2,8,13051980,1,9548,12392,2023-09-25,2004-07-12
3215365,Levi Costa,8,8,30111984,1,9548,12331,2022-09-19,2001-11-19
3307275,Pedro Monteiro,1,8,13041984,1,9548,12371,2023-11-13,2012-10-29
3317539,Rael Moraes,8,8,10081983,1,9548,12392,2008-09-08,2005-07-11
3376785,Theodoro Marques,2,8,18052000,1,9548,12060,2020-05-22,2012-07-09
3417590,Ana Cecília Mendes,1,8,20011961,2,9548,12440,2018-12-07,2001-03-19
3428033,Ana Liz Cardoso,2,8,2051991,2,9548,12051,2019-06-06,2001-07-16
3449027,Bruna Teixeira,1,6,22081989,2,9548,12440,2022-01-26,2004-08-02
3504945,Isadora Sousa,1,6,13071982,2,9548,12441,2023-11-01,2014-07-07
3533159,Lavínia Campos,1,8,13021982,2,9548,12381,2022-12-05,2015-09-14
3551378,Luiza Cirino,2,8,20111962,2,9548,12440,2019-11-08,2010-08-02
3626517,Melina Andrade,1,8,1041986,2,9548,12440,2023-08-01,2003-03-10
3695592,Eduardo Dias,1,6,8091969,1,9548,12441,2021-03-23,2008-10-01
3701633,Eduardo Rocha,1,8,4031985,1,9548,12371,2015-07-03,2008-03-03
3712387,Elisa da Rocha,1,8,6071975,2,9548,12371,2018-06-05,2011-11-21
3735349,Eloá Azevedo,3,8,27071982,2,9548,12321,2017-02-20,2000-05-22
3783697,Emanuel Nascimento,2,8,7031983,1,9548,12371,2024-05-27,2002-11-04
3791615,Emanuella Castro,8,8,5101962,2,9548,12331,2019-06-17,2007-03-05
3798025,Emanuella Garcia,3,8,7111980,2,9548,12423,2017-07-24,2005-07-11
3873380,Emilly Sales,2,8,1081982,2,9548,12060,2022-10-03,2010-09-13
3875743,Emilly Siqueira,8,8,8031969,2,9548,12321,2019-08-29,1998-11-30
3930838,Enzo Gabriel Sampaio,2,6,18011982,1,9548,12440,2024-03-05,2005-07-18
3952106,Enzo Rodrigues,1,8,24121984,1,9548,12060,2022-09-29,2014-04-28
3955357,Enzo Rodrigues,2,8,5061981,1,9548,12321,2022-02-14,2000-06-12
4003061,Ester da Cruz,1,8,4111982,2,9548,12440,2023-09-08,2004-06-21
4095415,Evelyn Silva,3,8,2101989,2,9548,12381,2017-03-07,2007-07-30
4101145,Felipe Aragão,1,8,25061981,1,9548,12381,2022-09-21,2009-09-28
4144061,Fernanda Pimenta,1,8,11051973,2,9548,12371,2020-02-17,2007-02-05
4176211,Fernando Pires,1,8,29011981,1,9548,12051,2024-03-04,2003-11-10
4181499,Francisco Cunha,1,8,24041967,1,9548,12440,2024-01-17,2007-09-10
4214419,Gabriel das Neves,2,8,2061980,1,9548,12381,2013-06-24,2002-04-01
4217741,Gabriel Lima,1,6,25071986,1,9548,12441,2021-02-22,2003-06-02
4239656,Gabriel Silva,1,8,31051974,1,9548,12321,2024-02-09,2015-11-09
4246641,Gabriela da Rosa,1,8,22041989,2,9548,12371,2022-09-21,1993-07-06
4255666,Gabriela Novaes,3,8,25081978,2,9548,12010,2019-03-01,2013-09-16
4277027,Gabrielly da Rocha,2,8,24071993,2,9548,12371,2019-04-08,1987-08-20
4282666,Gabrielly Vieira,2,8,17011963,2,9548,12371,2014-11-10,2000-06-12
4304691,Gael Cunha,2,8,7031972,1,9548,12381,2016-11-03,2005-05-30
4439597,Gustavo Monteiro,1,6,5081993,1,9548,12440,2018-03-14,2000-05-08
4451409,Heitor Almeida,2,8,4031977,1,9548,12331,2023-09-18,2011-02-21
4622380,Henry Gabriel Aparecida,1,8,2011979,1,9548,12440,2021-02-08,1994-08-15
4656717,Henry Rocha,1,8,18041974,1,9548,12440,2024-02-14,1998-10-26
4686402,Igor Casa Grande,2,8,3041976,1,9548,12321,2023-07-17,2007-08-20
4708140,Igor Pacheco,2,8,18101958,1,9548,12381,2023-12-26,2000-03-20
4727299,Isaac Leão,2,8,14121988,1,9548,12060,2015-01-05,2000-05-08
4756945,Isabel Mendonça,2,8,1031985,2,9548,12381,2012-07-23,2005-05-09
4803015,Isabella Cavalcanti,1,8,4031982,2,9548,12441,2015-02-09,2009-12-01
4810467,Isabella Dias,2,8,23051983,2,9548,12060,2023-11-13,2004-03-29
4815354,Isabella Jesus,1,6,24021982,2,9548,12440,2009-09-14,2006-01-23
4819388,Isabella Pereira,3,8,14041997,2,9548,12331,2022-05-30,2005-04-11
4900458,Isaque Freitas,2,8,7121973,1,9548,12441,2021-02-08,2000-03-20
4929992,Isis Correia,2,8,9121989,2,9548,12321,2013-09-09,1994-03-14
4952516,Ísis Vargas,1,8,8091980,2,9548,12371,2021-05-07,2009-12-01
4976416,Jade Silveira,1,8,2021985,2,9548,12060,2024-01-19,2002-07-08
