cd_func;nm_func;dt_ingso;area_cmnto;dt_conc;cd_uor;nm_uor_rdz
240247;Isabel Ribeiro;2020-06-26;Ciências da Saúde;2010-12-17;38515;DIOPE-OPERACOES
240248;Emilly da Mota;2017-12-24;Engenharias;2014-04-18;38515;DIOPE-OPERACOES
240249;Alexia da Cunha;2023-03-14;Engenharias;2018-03-04;38515;DIOPE-OPERACOES
240250;Cauê Fogaça;2019-08-17;Ciências da Saúde;2012-07-10;38515;DIOPE-OPERACOES
240251;Catarina Martins;2019-03-17;Ciências da Saúde;2012-11-03;38515;DIOPE-OPERACOES
240252;Marcela Nascimento;2019-03-10;Ciências Sociais Aplicadas;2013-10-17;38515;DIOPE-OPERACOES
240253;Dr. João Lucas da Rocha;2016-01-22;Engenharias;2011-11-19;38515;DIOPE-OPERACOES
240254;Raul Souza;2015-05-10;Lingüística, Letras e Artes;2013-12-11;38515;DIOPE-OPERACOES
240255;Thomas Novaes;2018-12-05;Ciências Sociais Aplicadas;2012-04-25;38515;DIOPE-OPERACOES
240256;Dr. Leonardo Teixeira;2019-05-26;Ciências Sociais Aplicadas;2017-09-16;38515;DIOPE-OPERACOES
240257;Matheus da Paz;2017-08-04;Ciências Sociais Aplicadas;2016-02-06;38515;DIOPE-OPERACOES
240258;Ana Luiza Rocha;2016-03-22;Engenharias;2012-05-12;38515;DIOPE-OPERACOES
240259;Luiz Henrique Ribeiro;2022-04-08;Ciências Biológicas;2019-12-12;38515;DIOPE-OPERACOES
240260;Júlia Barbosa;2021-10-16;Engenharias;2013-12-23;38515;DIOPE-OPERACOES
240261;Elisa Correia;2020-09-14;Ciências Exatas e da Terra;2015-12-28;38515;DIOPE-OPERACOES
240262;Thomas Mendes;2017-10-12;Ciências Humanas;2016-03-20;38515;DIOPE-OPERACOES
240263;Alice Fernandes;2019-05-09;Ciências Sociais Aplicadas;2014-05-27;38515;DIOPE-OPERACOES
240264;Calebe Fogaça;2018-01-28;Ciências Sociais Aplicadas;2018-01-07;38515;DIOPE-OPERACOES
240265;Gabriel Cunha;2022-02-19;Ciências Agrárias;2011-07-26;38515;DIOPE-OPERACOES
240266;Otávio Lima;2024-07-13;Lingüística, Letras e Artes;2011-04-30;38515;DIOPE-OPERACOES
240267;Davi Lucca Teixeira;2019-05-25;Ciências Agrárias;2014-10-29;38515;DIOPE-OPERACOES
240268;Beatriz Almeida;2019-09-14;Ciências Exatas e da Terra;2016-10-30;38515;DIOPE-OPERACOES
240269;Danilo Dias;2023-01-01;Ciências da Saúde;2016-04-28;38515;DIOPE-OPERACOES
240270;Daniel Correia;2016-08-23;Ciências Biológicas;2013-12-07;38515;DIOPE-OPERACOES
240271;Davi Lucca Freitas;2021-06-10;Ciências Humanas;2012-03-03;38515;DIOPE-OPERACOES
240272;Dr. Diego Monteiro;2014-08-08;Engenharias;2013-02-02;38515;DIOPE-OPERACOES
240273;Kevin Lima;2019-09-08;Ciências Humanas;2010-08-08;38515;DIOPE-OPERACOES
240274;Sr. Gabriel Castro;2022-07-27;Ciências Sociais Aplicadas;2016-05-02;38515;DIOPE-OPERACOES
240275;Bárbara Farias;2018-08-26;Ciências Exatas e da Terra;2010-10-03;38515;DIOPE-OPERACOES
240276;Alana Costela;2018-01-29;Engenharias;2016-10-03;38515;DIOPE-OPERACOES
240277;Maria Vitória Novaes;2022-04-18;Engenharias;2018-05-04;38515;DIOPE-OPERACOES
240278;Juliana Ramos;2016-10-04;Ciências Sociais Aplicadas;2015-06-11;38515;DIOPE-OPERACOES
240279;Matheus Costela;2017-04-21;Ciências Sociais Aplicadas;2013-07-20;38515;DIOPE-OPERACOES
240280;Ana Julia Duarte;2020-01-26;Ciências Exatas e da Terra;2019-10-25;38515;DIOPE-OPERACOES
240281;Olivia da Paz;2015-06-07;Ciências Exatas e da Terra;2012-12-14;38515;DIOPE-OPERACOES
240282;Arthur Aragão;2023-08-11;Ciências Biológicas;2021-02-15;38515;DIOPE-OPERACOES
240283;Dr. Ryan Cunha;2021-05-24;Ciências Biológicas;2019-02-27;38515;DIOPE-OPERACOES
240284;Lavínia da Costa;2019-01-12;Ciências Biológicas;2016-05-23;38515;DIOPE-OPERACOES
240285;Ana Julia Viana;2022-12-15;Ciências Agrárias;2016-03-06;38515;DIOPE-OPERACOES
240286;Lívia da Rosa;2021-04-24;Ciências Exatas e da Terra;2010-12-05;38515;DIOPE-OPERACOES
240287;Pietra Jesus;2014-12-19;Ciências da Saúde;2011-04-02;38515;DIOPE-OPERACOES
240288;Srta. Luiza da Mota;2022-01-29;Engenharias;2014-12-07;38515;DIOPE-OPERACOES
240289;Maria Cecília Monteiro;2022-09-30;Ciências Sociais Aplicadas;2022-08-06;38515;DIOPE-OPERACOES
240290;Júlia Pinto;2024-04-24;Ciências Sociais Aplicadas;2009-08-29;38515;DIOPE-OPERACOES
240291;Amanda Pereira;2017-11-06;Engenharias;2015-03-18;38515;DIOPE-OPERACOES
240292;Agatha Martins;2015-04-30;Engenharias;2010-01-07;38515;DIOPE-OPERACOES
240293;Sophie Nogueira;2017-10-04;Engenharias;2017-08-07;38515;DIOPE-OPERACOES
240294;Luiza Caldeira;2023-06-24;Ciências Agrárias;2011-08-07;38515;DIOPE-OPERACOES
240295;Cecília Gonçalves;2021-10-02;Ciências Biológicas;2014-09-11;38515;DIOPE-OPERACOES
240296;Maitê Silva;2017-09-11;Ciências Humanas;2015-09-29;38515;DIOPE-OPERACOES
240297;Calebe Ribeiro;2022-03-23;Ciências Exatas e da Terra;2010-06-13;38515;DIOPE-OPERACOES
240298;Sarah Alves;2020-05-15;Ciências Biológicas;2015-07-15;38515;DIOPE-OPERACOES
240299;Diogo Silveira;2020-02-22;Ciências Humanas;2014-08-07;38515;DIOPE-OPERACOES
240300;Brenda da Cruz;2023-05-26;Ciências da Saúde;2015-02-16;38515;DIOPE-OPERACOES
240301;Juliana Farias;2020-05-02;Engenharias;2010-07-24;38515;DIOPE-OPERACOES
240302;Enrico Dias;2016-09-29;Ciências Biológicas;2011-07-04;38515;DIOPE-OPERACOES
240303;Lorena Ribeiro;2015-08-31;Lingüística, Letras e Artes;2009-09-15;38515;DIOPE-OPERACOES
240304;Sra. Maitê Vieira;2023-04-30;Ciências da Saúde;2022-12-31;38515;DIOPE-OPERACOES
240305;Francisco Costela;2020-10-12;Ciências Sociais Aplicadas;2014-09-01;38515;DIOPE-OPERACOES
240306;Emilly Silva;2015-07-28;Ciências Biológicas;2014-07-08;38515;DIOPE-OPERACOES
240307;Kevin Dias;2021-03-02;Ciências Biológicas;2012-09-23;38515;DIOPE-OPERACOES
240308;Pedro Miguel Correia;2018-02-01;Engenharias;2017-09-05;38515;DIOPE-OPERACOES
240309;Pedro Barbosa;2021-09-29;Lingüística, Letras e Artes;2011-07-28;38515;DIOPE-OPERACOES
240310;Enzo Gabriel Lima;2022-10-01;Ciências Biológicas;2013-06-22;38515;DIOPE-OPERACOES
240311;Yuri Freitas;2016-10-26;Ciências Sociais Aplicadas;2010-12-10;38515;DIOPE-OPERACOES
240312;Paulo da Conceição;2023-06-21;Ciências Biológicas;2011-03-12;38515;DIOPE-OPERACOES
240313;Cecília Cunha;2022-01-30;Ciências Agrárias;2015-12-04;38515;DIOPE-OPERACOES
240314;Leandro Gomes;2020-07-15;Ciências Sociais Aplicadas;2015-12-08;38515;DIOPE-OPERACOES
240315;Milena Nunes;2021-10-13;Ciências Biológicas;2020-05-01;38515;DIOPE-OPERACOES
240316;Gabrielly Moraes;2015-12-10;Ciências Sociais Aplicadas;2014-02-10;38515;DIOPE-OPERACOES
240317;Pedro Henrique Caldeira;2021-06-26;Ciências Agrárias;2012-11-02;38515;DIOPE-OPERACOES
240318;Pietra das Neves;2024-05-24;Engenharias;2013-01-11;38515;DIOPE-OPERACOES
240319;João Vitor Cardoso;2016-01-04;Ciências Humanas;2012-10-01;38515;DIOPE-OPERACOES
240320;Bruno Cardoso;2016-12-01;Ciências Sociais Aplicadas;2015-09-10;38515;DIOPE-OPERACOES
240321;Enzo Peixoto;2017-05-22;Ciências Biológicas;2016-07-08;38515;DIOPE-OPERACOES
240322;Amanda da Mata;2021-05-20;Ciências da Saúde;2015-10-30;38515;DIOPE-OPERACOES
240323;Alexia Costela;2024-03-01;Ciências Biológicas;2021-04-21;38515;DIOPE-OPERACOES
240324;Bryan Souza;2023-01-05;Engenharias;2018-03-15;38515;DIOPE-OPERACOES
240325;Enzo Cardoso;2018-04-29;Ciências Biológicas;2015-03-22;38515;DIOPE-OPERACOES
240326;Dra. Sarah Teixeira;2016-06-24;Ciências Sociais Aplicadas;2012-08-11;38515;DIOPE-OPERACOES
240327;Sophie da Cruz;2022-07-18;Ciências Exatas e da Terra;2010-03-08;38515;DIOPE-OPERACOES
240328;Diogo Cunha;2020-06-29;Ciências Humanas;2020-05-09;38515;DIOPE-OPERACOES
240329;Alexandre Cardoso;2022-03-01;Ciências Biológicas;2010-11-01;38515;DIOPE-OPERACOES
240330;Davi Vieira;2018-08-21;Ciências Biológicas;2011-04-08;38515;DIOPE-OPERACOES
240331;Thomas Almeida;2018-10-03;Ciências da Saúde;2017-09-22;38515;DIOPE-OPERACOES
240332;Srta. Luiza Novaes;2016-10-08;Ciências Humanas;2011-06-04;38515;DIOPE-OPERACOES
240333;Yuri Teixeira;2022-06-29;Engenharias;2016-05-11;38515;DIOPE-OPERACOES
240334;Ana Laura Campos;2024-04-12;Ciências Exatas e da Terra;2020-03-18;38515;DIOPE-OPERACOES
240335;Pedro Gomes;2020-04-12;Ciências da Saúde;2015-11-03;38515;DIOPE-OPERACOES
240336;Raul Santos;2022-12-10;Ciências Sociais Aplicadas;2022-09-20;38515;DIOPE-OPERACOES
240337;Thales da Conceição;2019-04-26;Ciências da Saúde;2014-10-26;38515;DIOPE-OPERACOES
240338;Catarina da Costa;2016-12-04;Ciências da Saúde;2011-01-27;38515;DIOPE-OPERACOES
240339;Paulo da Mata;2019-06-05;Ciências Exatas e da Terra;2014-06-27;38515;DIOPE-OPERACOES
240340;Sarah Farias;2021-06-12;Lingüística, Letras e Artes;2014-11-07;38515;DIOPE-OPERACOES
240341;Srta. Milena Cavalcanti;2022-08-23;Ciências da Saúde;2016-10-20;38515;DIOPE-OPERACOES
240342;João Felipe Fernandes;2016-05-01;Ciências Exatas e da Terra;2014-02-06;38515;DIOPE-OPERACOES
240343;Maria Luiza Ferreira;2018-08-25;Ciências Humanas;2011-03-24;38515;DIOPE-OPERACOES
240344;Marcos Vinicius Mendes;2015-07-25;Ciências da Saúde;2010-10-10;38515;DIOPE-OPERACOES
240345;Dr. Gustavo Rodrigues;2015-05-29;Ciências Biológicas;2012-09-02;38515;DIOPE-OPERACOES
240346;Vitor Gabriel Gonçalves;2022-10-12;Ciências Exatas e da Terra;2017-07-31;38515;DIOPE-OPERACOES
240347;Nicolas Moraes;2022-07-23;Ciências Exatas e da Terra;2010-10-01;38515;DIOPE-OPERACOES
240348;Ana Luiza da Mota;2019-04-28;Engenharias;2014-04-19;38515;DIOPE-OPERACOES
240349;Sofia Caldeira;2021-04-01;Ciências Sociais Aplicadas;2016-10-09;38515;DIOPE-OPERACOES
240350;Srta. Sofia Teixeira;2018-07-21;Ciências Humanas;2016-06-22;38515;DIOPE-OPERACOES
240351;Giovanna Rodrigues;2021-05-12;Ciências Humanas;2015-04-18;38515;DIOPE-OPERACOES
240352;Sr. Calebe Mendes;2021-05-11;Engenharias;2019-05-22;38515;DIOPE-OPERACOES
240353;Pedro Henrique Freitas;2020-04-18;Ciências Biológicas;2019-10-16;38515;DIOPE-OPERACOES
240354;Vinicius Moura;2022-01-24;Engenharias;2019-01-12;38515;DIOPE-OPERACOES
240355;Luiza Freitas;2020-12-15;Engenharias;2011-07-21;38515;DIOPE-OPERACOES
240356;Sra. Ana Carolina Teixeira;2019-05-20;Ciências Sociais Aplicadas;2018-05-17;38515;DIOPE-OPERACOES
240357;João Guilherme Ribeiro;2015-10-30;Ciências Biológicas;2013-08-04;38515;DIOPE-OPERACOES
240358;Emanuelly Nogueira;2023-09-04;Ciências Biológicas;2020-12-06;38515;DIOPE-OPERACOES
240359;Theo Porto;2020-06-13;Ciências Sociais Aplicadas;2012-07-25;38515;DIOPE-OPERACOES
240360;João Vitor Rodrigues;2022-07-19;Ciências Biológicas;2012-04-01;38515;DIOPE-OPERACOES
240361;Cauê Freitas;2015-01-13;Ciências Exatas e da Terra;2012-06-03;38515;DIOPE-OPERACOES
240362;Ryan Nogueira;2015-12-29;Engenharias;2013-08-12;38515;DIOPE-OPERACOES
240363;Laís Aragão;2019-07-09;Ciências Biológicas;2018-03-15;38515;DIOPE-OPERACOES
240364;Bruna da Mota;2016-01-26;Ciências Humanas;2011-02-14;38515;DIOPE-OPERACOES
240365;Benjamin Barros;2021-10-03;Ciências Exatas e da Terra;2014-12-07;38515;DIOPE-OPERACOES
240366;Helena Moura;2022-12-02;Engenharias;2021-12-25;38515;DIOPE-OPERACOES
240367;Sra. Emilly Castro;2016-02-24;Ciências Exatas e da Terra;2009-12-01;38515;DIOPE-OPERACOES
240368;Enzo Gabriel Martins;2022-03-05;Ciências Biológicas;2014-12-10;38515;DIOPE-OPERACOES
240369;Maria Sophia Mendes;2020-03-10;Engenharias;2011-01-29;38515;DIOPE-OPERACOES
240370;Srta. Stella Sales;2019-10-13;Engenharias;2013-10-30;38515;DIOPE-OPERACOES
240371;Lívia Lopes;2020-12-26;Ciências Sociais Aplicadas;2016-02-15;38515;DIOPE-OPERACOES
240372;Calebe Rezende;2018-06-17;Ciências Biológicas;2012-11-27;38515;DIOPE-OPERACOES
240373;Murilo Silveira;2016-06-23;Ciências Exatas e da Terra;2016-06-07;38515;DIOPE-OPERACOES
240374;Dr. Levi Cunha;2017-01-19;Ciências Sociais Aplicadas;2016-05-27;38515;DIOPE-OPERACOES
240375;Camila Fogaça;2021-11-02;Ciências Sociais Aplicadas;2015-07-16;38515;DIOPE-OPERACOES
240376;Leonardo Silva;2020-08-12;Ciências da Saúde;2016-03-12;38515;DIOPE-OPERACOES
240377;Davi Lucas Vieira;2021-04-24;Ciências da Saúde;2017-02-26;38515;DIOPE-OPERACOES
240378;Marina Nogueira;2023-07-09;Engenharias;2017-12-12;38515;DIOPE-OPERACOES
240379;João Gabriel Vieira;2014-12-02;Engenharias;2010-11-10;38515;DIOPE-OPERACOES
240380;Levi da Cunha;2015-01-21;Ciências Sociais Aplicadas;2009-08-30;38515;DIOPE-OPERACOES
240381;Luiz Gustavo Correia;2018-07-22;Ciências Biológicas;2015-01-06;38515;DIOPE-OPERACOES
240382;Thiago Lopes;2023-07-05;Ciências Agrárias;2014-03-28;38515;DIOPE-OPERACOES
240383;João Guilherme Campos;2019-04-01;Ciências Exatas e da Terra;2016-09-26;38515;DIOPE-OPERACOES
240384;André da Luz;2016-06-28;Engenharias;2009-11-03;38515;DIOPE-OPERACOES
240385;Alexandre Nascimento;2021-09-11;Ciências Humanas;2014-10-24;38515;DIOPE-OPERACOES
240386;Gabrielly Fogaça;2016-10-24;Ciências Biológicas;2016-08-07;38515;DIOPE-OPERACOES
240387;Agatha da Conceição;2017-02-23;Ciências Exatas e da Terra;2010-02-28;38515;DIOPE-OPERACOES
240388;Isaac Porto;2023-11-27;Ciências Exatas e da Terra;2018-05-16;38515;DIOPE-OPERACOES
240389;Luiz Miguel da Rosa;2015-05-16;Ciências Biológicas;2013-03-06;38515;DIOPE-OPERACOES
240390;João Lucas Duarte;2016-08-23;Ciências Exatas e da Terra;2015-04-16;38515;DIOPE-OPERACOES
240391;Francisco Souza;2017-07-30;Ciências Humanas;2014-07-31;38515;DIOPE-OPERACOES
240392;Mirella Almeida;2024-05-11;Ciências Sociais Aplicadas;2013-03-07;38515;DIOPE-OPERACOES
240393;Dra. Olivia da Rosa;2019-04-23;Ciências da Saúde;2012-09-17;38515;DIOPE-OPERACOES
240394;Otávio Teixeira;2023-09-03;Ciências Agrárias;2015-09-25;38515;DIOPE-OPERACOES
240395;João Freitas;2024-02-23;Ciências Sociais Aplicadas;2013-06-11;38515;DIOPE-OPERACOES
240396;Luiz Felipe da Rocha;2016-08-24;Ciências Sociais Aplicadas;2009-10-06;38515;DIOPE-OPERACOES
240397;Maria Alice Nunes;2021-12-09;Ciências da Saúde;2016-12-26;38515;DIOPE-OPERACOES
240398;Davi Lucca da Costa;2019-10-01;Ciências Humanas;2017-01-25;38515;DIOPE-OPERACOES
240399;Laura Dias;2023-04-02;Engenharias;2015-07-03;38515;DIOPE-OPERACOES
240400;Maysa Araújo;2021-05-21;Engenharias;2010-06-18;38515;DIOPE-OPERACOES
240401;Augusto Silveira;2020-06-30;Ciências Agrárias;2016-08-05;38515;DIOPE-OPERACOES
240402;Matheus Moreira;2019-06-12;Ciências Sociais Aplicadas;2018-11-24;38515;DIOPE-OPERACOES
240403;Yasmin Araújo;2020-01-11;Ciências Sociais Aplicadas;2017-08-18;38515;DIOPE-OPERACOES
240404;Daniel Cardoso;2022-01-21;Ciências Biológicas;2012-01-07;38515;DIOPE-OPERACOES
240405;Anthony Freitas;2021-06-30;Ciências da Saúde;2017-08-13;38515;DIOPE-OPERACOES
240406;Levi Carvalho;2015-09-30;Ciências Humanas;2010-05-03;38515;DIOPE-OPERACOES
240541;Srta. Sophie Oliveira;2021-04-24;Ciências Biológicas;2019-02-09;39785;CIB-CORP INVEST BANK
240542;Heloísa Cavalcanti;2016-12-02;Engenharias;2011-04-28;39785;CIB-CORP INVEST BANK
240543;Miguel Alves;2019-02-03;Ciências Sociais Aplicadas;2016-02-23;39785;CIB-CORP INVEST BANK
240544;Maria Fernanda Cunha;2021-11-01;Engenharias;2012-06-06;39785;CIB-CORP INVEST BANK
240545;Sra. Larissa Lopes;2022-08-20;Ciências Humanas;2019-07-15;39785;CIB-CORP INVEST BANK
240546;Felipe Caldeira;2020-10-24;Ciências Agrárias;2017-03-25;39785;CIB-CORP INVEST BANK
240547;João Lucas Farias;2022-01-30;Ciências Biológicas;2018-03-05;39785;CIB-CORP INVEST BANK
240548;Ana Sophia Barbosa;2023-09-21;Ciências Agrárias;2021-07-22;39785;CIB-CORP INVEST BANK
240549;Daniela Santos;2019-12-12;Engenharias;2019-07-21;39785;CIB-CORP INVEST BANK
240550;Davi Lucas Pereira;2024-01-12;Ciências Exatas e da Terra;2019-03-31;39785;CIB-CORP INVEST BANK
240551;Kevin das Neves;2021-06-08;Ciências Agrárias;2021-03-26;39785;CIB-CORP INVEST BANK
240552;Otávio Gonçalves;2018-08-17;Ciências Humanas;2014-04-08;39785;CIB-CORP INVEST BANK
240553;Sr. Arthur Novaes;2017-02-11;Ciências Exatas e da Terra;2012-07-03;39785;CIB-CORP INVEST BANK
240554;Luiz Gustavo Cavalcanti;2022-05-28;Ciências Agrárias;2011-04-21;39785;CIB-CORP INVEST BANK
240555;Dr. Vitor Barros;2016-07-16;Ciências da Saúde;2013-02-09;39785;CIB-CORP INVEST BANK
240556;Vinicius Alves;2015-08-05;Ciências Humanas;2015-07-14;39785;CIB-CORP INVEST BANK
240557;Renan Freitas;2022-12-25;Ciências Biológicas;2019-10-31;39785;CIB-CORP INVEST BANK
240558;Sra. Letícia Porto;2016-06-12;Ciências da Saúde;2015-11-02;39785;CIB-CORP INVEST BANK
240559;Rebeca Moura;2016-10-09;Ciências Biológicas;2014-11-21;39785;CIB-CORP INVEST BANK
240560;João Miguel Gomes;2022-05-03;Engenharias;2010-09-29;39785;CIB-CORP INVEST BANK
240561;Davi Moreira;2021-04-14;Ciências Exatas e da Terra;2010-01-16;39785;CIB-CORP INVEST BANK
240562;Lavínia Farias;2015-10-23;Ciências da Saúde;2011-06-22;39785;CIB-CORP INVEST BANK
240563;Davi Lucca Fogaça;2021-02-21;Ciências Biológicas;2020-02-02;39785;CIB-CORP INVEST BANK
240564;Bruno Cavalcanti;2019-07-22;Ciências Biológicas;2016-12-23;39785;CIB-CORP INVEST BANK
240565;Marina da Costa;2018-01-21;Ciências Exatas e da Terra;2016-02-20;39785;CIB-CORP INVEST BANK
240566;Sophie da Costa;2022-02-11;Ciências da Saúde;2014-06-17;39785;CIB-CORP INVEST BANK
240567;Ana Julia Teixeira;2019-08-23;Engenharias;2013-09-12;39785;CIB-CORP INVEST BANK
240568;Cauê Moura;2024-02-20;Ciências Sociais Aplicadas;2019-03-11;39785;CIB-CORP INVEST BANK
240569;Raquel Nogueira;2024-06-21;Ciências Humanas;2012-03-02;39785;CIB-CORP INVEST BANK
240570;Luiz Henrique Alves;2017-04-17;Engenharias;2015-04-08;39785;CIB-CORP INVEST BANK
240571;Pietro Gomes;2019-07-21;Ciências Exatas e da Terra;2018-08-31;39785;CIB-CORP INVEST BANK
240572;Lara Pereira;2017-04-23;Ciências Agrárias;2012-10-16;39785;CIB-CORP INVEST BANK
240573;Marcelo Vieira;2021-04-06;Ciências Exatas e da Terra;2019-07-24;39785;CIB-CORP INVEST BANK
240574;Marcelo Lima;2022-02-03;Ciências Biológicas;2013-02-05;39785;CIB-CORP INVEST BANK
240575;Luna da Mota;2019-08-10;Engenharias;2014-05-27;39785;CIB-CORP INVEST BANK
240576;João Felipe Souza;2018-06-16;Ciências Biológicas;2011-09-26;39785;CIB-CORP INVEST BANK
240577;Thomas Oliveira;2024-05-15;Ciências Exatas e da Terra;2014-02-16;39785;CIB-CORP INVEST BANK
240578;Fernando Fogaça;2021-12-27;Ciências Sociais Aplicadas;2020-10-10;39785;CIB-CORP INVEST BANK
240579;Beatriz Fogaça;2019-02-19;Ciências Biológicas;2012-03-31;39785;CIB-CORP INVEST BANK
240580;Fernando Carvalho;2019-11-10;Ciências Exatas e da Terra;2013-10-22;39785;CIB-CORP INVEST BANK
240581;Evelyn da Paz;2015-03-02;Ciências Agrárias;2010-01-09;39785;CIB-CORP INVEST BANK
240582;Beatriz Souza;2017-07-15;Engenharias;2013-11-19;39785;CIB-CORP INVEST BANK
240583;Maria Julia da Mata;2021-10-08;Ciências Biológicas;2021-09-12;39785;CIB-CORP INVEST BANK
240584;Laís das Neves;2023-12-29;Ciências Exatas e da Terra;2010-01-06;39785;CIB-CORP INVEST BANK
240585;Sr. João Moraes;2023-11-24;Ciências Humanas;2011-11-29;39785;CIB-CORP INVEST BANK
240586;Sabrina Fogaça;2024-04-16;Engenharias;2016-09-23;39785;CIB-CORP INVEST BANK
240587;Raquel Campos;2018-03-26;Engenharias;2014-11-21;39785;CIB-CORP INVEST BANK
240588;Alice Silva;2018-01-08;Ciências Sociais Aplicadas;2014-03-09;39785;CIB-CORP INVEST BANK
240589;João Vitor Vieira;2018-01-18;Ciências Exatas e da Terra;2013-06-11;39785;CIB-CORP INVEST BANK
240590;Sr. Bernardo Pereira;2015-06-18;Ciências da Saúde;2011-08-18;39785;CIB-CORP INVEST BANK
240591;Stephany Lopes;2023-06-24;Ciências Agrárias;2021-10-11;39785;CIB-CORP INVEST BANK
240592;Vitória Nogueira;2017-06-16;Ciências da Saúde;2015-05-21;39785;CIB-CORP INVEST BANK
240593;Dra. Alícia Novaes;2023-04-25;Ciências Sociais Aplicadas;2020-06-25;39785;CIB-CORP INVEST BANK
240594;Marcelo Costa;2021-01-06;Engenharias;2017-12-02;39785;CIB-CORP INVEST BANK
240595;João Gabriel Novaes;2016-05-16;Engenharias;2011-05-24;39785;CIB-CORP INVEST BANK
240596;Melissa Farias;2022-02-01;Ciências Sociais Aplicadas;2021-06-05;39785;CIB-CORP INVEST BANK
240597;Dra. Mirella Cavalcanti;2020-02-04;Ciências Agrárias;2011-12-17;39785;CIB-CORP INVEST BANK
240598;Bruno Novaes;2017-06-16;Ciências Biológicas;2015-07-15;39785;CIB-CORP INVEST BANK
240599;Luiz Henrique Nogueira;2016-02-24;Ciências Sociais Aplicadas;2015-04-03;39785;CIB-CORP INVEST BANK
240600;Beatriz Melo;2015-05-14;Ciências da Saúde;2010-06-12;39785;CIB-CORP INVEST BANK
240601;Brenda Barros;2014-12-03;Engenharias;2014-06-04;39785;CIB-CORP INVEST BANK
240602;Ana Lívia Lima;2016-01-24;Engenharias;2010-05-25;39785;CIB-CORP INVEST BANK
240603;Yuri da Rocha;2022-02-22;Ciências Biológicas;2016-08-30;39785;CIB-CORP INVEST BANK
240604;Olivia Costela;2024-01-25;Ciências Biológicas;2023-02-12;39785;CIB-CORP INVEST BANK
240605;Lucca Almeida;2014-11-14;Engenharias;2009-09-15;39785;CIB-CORP INVEST BANK
240606;Milena Vieira;2016-03-20;Ciências Agrárias;2012-05-27;39785;CIB-CORP INVEST BANK
240607;Kamilly Cardoso;2023-07-21;Ciências Sociais Aplicadas;2017-11-08;39785;CIB-CORP INVEST BANK
240608;Sr. Heitor Cardoso;2020-01-04;Ciências Sociais Aplicadas;2010-11-18;39785;CIB-CORP INVEST BANK
240609;Mariana Nunes;2015-04-07;Ciências da Saúde;2014-09-10;39785;CIB-CORP INVEST BANK
240610;Isabel da Mota;2022-02-10;Ciências Sociais Aplicadas;2021-11-17;39785;CIB-CORP INVEST BANK
240611;Isadora Moraes;2023-10-26;Engenharias;2018-11-22;39785;CIB-CORP INVEST BANK
240612;Esther Lopes;2020-01-12;Ciências Biológicas;2014-11-03;39785;CIB-CORP INVEST BANK
240613;Augusto Cardoso;2015-01-11;Ciências Exatas e da Terra;2014-07-18;39785;CIB-CORP INVEST BANK
240614;Helena Barros;2021-01-22;Ciências da Saúde;2014-01-25;39785;CIB-CORP INVEST BANK
240615;Valentina Moura;2016-08-08;Ciências Biológicas;2013-12-14;39785;CIB-CORP INVEST BANK
240616;Lavínia Viana;2017-01-06;Ciências Humanas;2012-09-29;39785;CIB-CORP INVEST BANK
240617;Luiz Miguel Correia;2016-04-13;Engenharias;2011-03-31;39785;CIB-CORP INVEST BANK
240618;Manuela da Mota;2017-07-02;Ciências Biológicas;2010-01-10;39785;CIB-CORP INVEST BANK
240619;Dr. João Melo;2022-10-30;Ciências Biológicas;2022-06-28;39785;CIB-CORP INVEST BANK
240620;Alícia da Rocha;2022-02-05;Ciências Sociais Aplicadas;2014-02-25;39785;CIB-CORP INVEST BANK
240621;Ana Vitória Ramos;2017-06-17;Ciências Exatas e da Terra;2014-12-03;39785;CIB-CORP INVEST BANK
240622;Bárbara Farias;2022-01-19;Ciências Agrárias;2011-07-22;39830;CLIENTES-MPE
240623;Eduardo Duarte;2017-02-20;Ciências Humanas;2009-12-20;39830;CLIENTES-MPE
240624;Emilly Monteiro;2021-01-14;Engenharias;2013-04-30;39830;CLIENTES-MPE
240625;Pietra Freitas;2016-10-11;Ciências Sociais Aplicadas;2011-08-12;39830;CLIENTES-MPE
240626;Ana Julia da Conceição;2016-10-01;Ciências Exatas e da Terra;2010-04-22;39830;CLIENTES-MPE
240627;Lavínia Araújo;2022-12-14;Ciências Biológicas;2010-12-04;39830;CLIENTES-MPE
